,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
1024,Renaissance Hotel,1,101,2018,August,33,10,2,5,2,0,1,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,196.0,0,2
1025,Renaissance Hotel,1,38,2018,August,33,10,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,185.57,0,2
1026,Renaissance Hotel,1,60,2018,August,33,10,3,5,2,0,0,BB,PRT,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,175.0,0,1
1027,Renaissance Hotel,1,60,2018,August,33,10,3,5,2,0,0,BB,PRT,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,175.0,0,1
1028,Renaissance Hotel,0,76,2018,August,33,10,3,8,2,0,0,HB,IRL,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,169.0,0,1
1029,Renaissance Hotel,0,90,2018,August,33,11,0,0,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0.0,0,2
1030,Renaissance Hotel,0,90,2018,August,33,11,0,0,2,0,0,BB,PRT,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,0.0,0,2
1031,Renaissance Hotel,1,87,2018,August,33,11,0,2,2,0,0,BB,PRT,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,134.0,0,0
1032,Renaissance Hotel,1,31,2018,August,33,11,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,211.0,0,2
1033,Renaissance Hotel,1,74,2018,August,33,11,0,2,2,0,0,BB,PRT,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,134.0,0,1
1034,Renaissance Hotel,1,120,2018,August,33,11,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,1
1035,Renaissance Hotel,1,120,2018,August,33,11,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,1
1036,Renaissance Hotel,1,120,2018,August,33,11,0,3,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.5,0,1
1037,Renaissance Hotel,1,116,2018,August,33,11,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,0,0
1038,Renaissance Hotel,1,83,2018,August,33,11,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0
1039,Renaissance Hotel,0,80,2018,August,33,11,0,4,2,0,0,BB,IRL,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0
1040,Renaissance Hotel,1,27,2018,August,33,11,0,4,1,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,207.0,0,2
1041,Renaissance Hotel,1,78,2018,August,33,11,0,5,2,0,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,0
1042,Renaissance Hotel,1,117,2018,August,33,11,0,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient-Party,186.0,0,1
1043,Renaissance Hotel,0,70,2018,August,33,11,0,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0
1044,Renaissance Hotel,1,85,2018,August,33,11,0,5,3,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,162.3,0,3
1045,Renaissance Hotel,1,117,2018,August,33,11,0,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient-Party,186.0,0,1
1046,Renaissance Hotel,1,22,2018,August,33,11,1,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,241.0,0,0
1047,Renaissance Hotel,1,34,2018,August,33,11,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,274.93,0,2
1048,Renaissance Hotel,0,68,2018,August,33,11,2,5,2,0,0,HB,RUS,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,156.73,0,0
1049,Renaissance Hotel,1,69,2018,August,33,11,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,156.73,0,0
1050,Renaissance Hotel,1,85,2018,August,33,11,0,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,134.0,0,2
1051,Renaissance Hotel,1,102,2018,August,33,11,0,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,1
1052,Renaissance Hotel,0,31,2018,August,33,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,211.0,0,1
1053,Renaissance Hotel,0,49,2018,August,33,11,2,8,2,1,0,FB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,5.0,,0,Transient,200.7,1,2
1054,Renaissance Hotel,0,84,2018,August,33,11,2,8,2,1,0,BB,IRL,TA/TO,0,0,0,D,D,1,No Deposit,171.0,,0,Transient,142.26,0,1
1055,Renaissance Hotel,1,102,2018,August,33,11,2,10,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,196.0,0,2
1056,Renaissance Hotel,0,66,2018,August,33,11,2,10,2,2,0,BB,GBR,TA/TO,0,0,0,C,C,1,No Deposit,241.0,,0,Transient,129.41,0,1
1057,Renaissance Hotel,1,80,2018,August,33,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,98.02,0,0
1058,Renaissance Hotel,1,85,2018,August,33,11,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0
1059,Renaissance Hotel,1,33,2018,August,33,12,0,1,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,191.0,0,0
1060,Renaissance Hotel,1,1,2018,August,33,12,0,1,2,0,1,BB,PRT,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,191.0,0,2
1061,Renaissance Hotel,0,33,2018,August,33,12,0,1,2,0,0,BB,PRT,Corporate,0,0,0,G,G,0,No Deposit,,307.0,0,Transient-Party,252.0,0,1
1062,Renaissance Hotel,0,47,2018,August,33,12,0,3,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,157.08,0,2
1063,Renaissance Hotel,1,2,2018,August,33,12,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,258.33,0,1
1064,Renaissance Hotel,1,22,2018,August,33,12,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,211.0,0,3
1065,Renaissance Hotel,1,22,2018,August,33,12,0,4,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,211.0,0,3
1066,Renaissance Hotel,1,55,2018,August,33,12,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,133.21,0,0
1067,Renaissance Hotel,1,68,2018,August,33,12,2,6,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,173.5,0,0
1068,Renaissance Hotel,1,128,2018,August,33,12,2,8,1,0,0,BB,PRT,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,90.95,0,1
1069,Renaissance Hotel,0,128,2018,August,33,12,2,8,2,0,0,BB,FRA,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,90.95,0,1
1070,Renaissance Hotel,0,128,2018,August,33,12,2,8,2,0,0,BB,FRA,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,90.95,0,1
1071,Renaissance Hotel,0,78,2018,August,33,12,1,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,0
1072,Renaissance Hotel,1,85,2018,August,33,12,4,10,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0
1073,Renaissance Hotel,0,0,2018,August,33,13,0,1,2,0,0,BB,FRA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,,0,Transient,172.0,0,1
1074,Renaissance Hotel,0,9,2018,August,33,13,0,1,2,0,0,BB,CN,Corporate,0,0,0,E,F,0,No Deposit,110.0,,0,Transient,184.45,1,0
1075,Renaissance Hotel,0,1,2018,August,33,13,0,1,3,0,0,BB,IRL,Corporate,0,0,0,A,F,0,No Deposit,,110.0,0,Transient,158.0,1,1
1076,Renaissance Hotel,1,9,2018,August,33,13,0,1,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,110.0,,0,Transient,184.45,0,0
1077,Renaissance Hotel,1,120,2018,August,33,13,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,0
1078,Renaissance Hotel,1,72,2018,August,33,13,0,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,114.14,0,1
1079,Renaissance Hotel,0,23,2018,August,33,13,0,3,2,0,0,BB,ESP,TA/TO,0,0,0,D,E,0,No Deposit,142.0,,0,Contract,168.8,0,0
1080,Renaissance Hotel,1,8,2018,August,33,13,0,3,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,178.33,0,2
1081,Renaissance Hotel,0,47,2018,August,33,13,0,3,2,1,1,HB,RUS,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,255.0,0,2
1082,Renaissance Hotel,1,8,2018,August,33,13,0,3,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,178.33,0,2
1083,Renaissance Hotel,0,135,2018,August,33,13,1,3,2,0,0,HB,ESP,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,196.0,0,1
1084,Renaissance Hotel,0,76,2018,August,33,13,1,3,2,0,0,BB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,87.91,0,1
1085,Renaissance Hotel,1,15,2018,August,33,13,2,3,2,0,0,BB,PRT,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,211.0,0,0
1086,Renaissance Hotel,1,23,2018,August,33,13,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,187.2,0,2
1087,Renaissance Hotel,0,87,2018,August,33,13,2,3,2,0,0,BB,ESP,TA/TO,0,0,0,D,E,1,No Deposit,240.0,,0,Transient,154.0,0,2
1088,Renaissance Hotel,0,19,2018,August,33,13,2,3,1,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,243.0,0,1
1089,Renaissance Hotel,0,21,2018,August,33,13,2,3,2,1,0,BB,PRT,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient-Party,222.2,0,2
1090,Renaissance Hotel,0,19,2018,August,33,13,2,3,2,0,1,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,243.0,0,2
1091,Renaissance Hotel,1,23,2018,August,33,13,2,3,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,178.2,0,2
1092,Renaissance Hotel,1,89,2018,August,33,13,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,B,0,No Deposit,142.0,,0,Contract,107.2,0,2
1093,Renaissance Hotel,0,51,2018,August,33,14,0,0,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0.0,0,2
1094,Renaissance Hotel,0,0,2018,August,33,14,0,1,2,2,0,BB,CHE,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,203.0,0,0
1095,Renaissance Hotel,0,0,2018,August,33,14,0,1,2,0,0,BB,PRT,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,173.0,0,0
1096,Renaissance Hotel,0,0,2018,August,33,14,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient-Party,172.0,0,2
1097,Renaissance Hotel,0,0,2018,August,33,14,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,120.6,0,0
1098,Renaissance Hotel,0,0,2018,August,33,14,0,1,2,0,0,BB,CHN,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient-Party,172.0,0,2
1099,Renaissance Hotel,0,38,2018,August,33,14,0,2,3,0,0,HB,ESP,TA/TO,0,0,0,A,D,1,No Deposit,242.0,,0,Transient,266.4,0,2
1100,Renaissance Hotel,0,21,2018,August,33,14,0,2,2,0,0,BB,ESP,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,236.0,0,1
1101,Renaissance Hotel,1,34,2018,August,33,14,0,2,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,271.0,0,0
1102,Renaissance Hotel,1,51,2018,August,33,14,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,232.0,0,1
1103,Renaissance Hotel,0,38,2018,August,33,14,0,2,2,0,0,HB,ESP,TA/TO,0,0,0,A,D,0,No Deposit,242.0,,0,Transient,223.0,0,1
1104,Renaissance Hotel,0,0,2018,August,33,14,1,2,3,0,0,BB,PRT,TA/TO,0,0,0,A,B,0,No Deposit,240.0,,0,Transient,178.67,0,2
1105,Renaissance Hotel,1,84,2018,August,33,14,2,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,133.0,0,0
1106,Renaissance Hotel,1,63,2018,August,33,14,2,2,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,195.5,0,0
1107,Renaissance Hotel,0,7,2018,August,33,14,2,2,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,167.25,0,0
1108,Renaissance Hotel,1,91,2018,August,33,14,2,2,2,0,0,HB,PRT,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,209.0,0,0
1109,Renaissance Hotel,0,81,2018,August,33,14,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,166.0,1,0
1110,Renaissance Hotel,0,6,2018,August,33,14,2,3,2,0,0,BB,ESP,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,195.8,1,1
1111,Renaissance Hotel,1,64,2018,August,33,14,2,5,3,0,0,HB,PRT,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,229.0,0,1
1112,Renaissance Hotel,0,52,2018,August,33,14,2,5,2,1,0,HB,PRT,Direct,0,0,0,C,C,2,No Deposit,,,0,Transient,160.0,1,0
1113,Renaissance Hotel,1,22,2018,August,33,14,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,266.0,0,0
1114,Renaissance Hotel,0,150,2018,August,33,14,2,5,2,0,0,BB,NLD,TA/TO,0,0,0,A,A,0,No Deposit,71.0,,0,Transient,96.3,0,1
1115,Renaissance Hotel,0,64,2018,August,33,14,2,5,2,0,0,BB,NLD,TA/TO,0,0,0,A,A,0,No Deposit,71.0,,0,Transient,107.0,0,0
1116,Renaissance Hotel,1,22,2018,August,33,14,2,5,2,2,0,HB,PRT,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,262.0,0,2
1117,Renaissance Hotel,0,3,2018,August,33,15,1,1,2,0,0,BB,PRT,Direct,0,0,0,D,F,0,No Deposit,250.0,,0,Transient,182.5,0,1
1118,Renaissance Hotel,0,68,2018,August,33,15,2,2,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,146.0,,0,Transient,157.0,0,1
1119,Renaissance Hotel,0,35,2018,August,33,15,2,2,2,0,0,HB,PRT,Direct,0,0,0,D,E,0,No Deposit,250.0,,0,Transient,234.0,1,0
1120,Renaissance Hotel,0,2,2018,August,33,15,2,2,2,2,0,BB,USA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,242.5,0,0
1121,Renaissance Hotel,0,68,2018,August,33,15,2,2,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,146.0,,0,Transient,157.0,0,1
1122,Renaissance Hotel,1,11,2018,August,33,15,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,158.4,0,2
1123,Renaissance Hotel,1,80,2018,August,33,15,2,3,2,0,1,HB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,208.0,0,3
1124,Renaissance Hotel,1,80,2018,August,33,15,2,3,3,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,183.45,0,1
1125,Renaissance Hotel,0,72,2018,August,33,15,2,3,3,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,131.2,0,1
1126,Renaissance Hotel,1,80,2018,August,33,15,2,3,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,133.0,0,1
1127,Renaissance Hotel,0,77,2018,August,33,15,2,3,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,135.0,0,1
1128,Renaissance Hotel,1,80,2018,August,33,15,2,3,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,133.0,0,1
1129,Renaissance Hotel,0,31,2018,August,33,15,2,4,2,0,0,FB,PRT,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,248.0,0,1
1130,Renaissance Hotel,1,77,2018,August,33,15,2,4,3,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,209.2,0,0
1131,Renaissance Hotel,0,93,2018,August,33,15,2,4,2,0,0,BB,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,107.0,0,0
1132,Renaissance Hotel,0,31,2018,August,33,15,2,4,2,0,0,FB,PRT,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,299.33,1,1
1133,Renaissance Hotel,0,89,2018,August,33,15,2,5,3,0,0,BB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,67.0,,0,Transient,156.45,0,1
1134,Renaissance Hotel,1,68,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,0
1135,Renaissance Hotel,1,72,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,149.0,0,0
1136,Renaissance Hotel,0,65,2018,August,33,15,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,107.0,0,0
1137,Renaissance Hotel,1,71,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,0
1138,Renaissance Hotel,1,65,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,0
1139,Renaissance Hotel,0,89,2018,August,33,15,2,5,2,1,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,67.0,,0,Transient,145.75,1,1
1140,Renaissance Hotel,1,98,2018,August,33,15,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.6,0,1
1141,Renaissance Hotel,0,26,2018,August,33,15,2,5,2,0,0,BB,PRT,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,200.71,1,0
1142,Renaissance Hotel,1,67,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,198.71,0,0
1143,Renaissance Hotel,1,54,2018,August,33,15,2,5,3,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,218.0,0,0
1144,Renaissance Hotel,0,75,2018,August,33,15,2,5,2,0,0,BB,IRL,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Transient,101.65,0,0
1145,Renaissance Hotel,1,78,2018,August,33,15,2,6,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,186.0,0,0
1146,Renaissance Hotel,1,53,2018,August,33,15,2,6,2,1,0,HB,PRT,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,160.0,0,0
1147,Renaissance Hotel,1,65,2018,August,33,15,2,5,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,188.71,0,0
1148,Renaissance Hotel,0,84,2018,August,33,15,4,10,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,261.0,,0,Transient,107.0,0,1
1149,Renaissance Hotel,1,47,2018,August,33,15,6,12,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,181.94,0,0
1150,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,172.0,0,0
1151,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient,172.0,0,0
1152,Renaissance Hotel,1,4,2018,August,34,16,1,0,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,,110.0,0,Transient,185.0,0,0
1153,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,172.0,0,0
1154,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,172.0,0,0
1155,Renaissance Hotel,1,12,2018,August,34,16,1,0,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,110.0,,0,Transient,184.45,0,0
1156,Renaissance Hotel,0,0,2018,August,34,16,1,0,2,0,0,BB,GBR,TA/TO,0,0,0,A,G,0,No Deposit,240.0,,0,Group,195.0,0,0
1157,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,172.0,0,0
1158,Renaissance Hotel,0,37,2018,August,34,16,1,0,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,,307.0,0,Transient-Party,172.0,0,0
1159,Renaissance Hotel,0,2,2018,August,34,16,1,0,2,0,0,BB,BRA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,153.0,0,1
1160,Renaissance Hotel,1,12,2018,August,34,16,1,0,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,110.0,,0,Transient,184.45,0,0
1161,Renaissance Hotel,1,12,2018,August,34,16,1,0,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,110.0,,0,Transient,184.45,0,0
1162,Renaissance Hotel,1,11,2018,August,34,16,1,0,2,0,0,BB,PRT,Corporate,0,0,0,E,E,0,No Deposit,,110.0,0,Transient,185.0,0,0
1163,Renaissance Hotel,1,143,2018,August,34,16,2,0,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,108.54,0,1
1164,Renaissance Hotel,1,99,2018,August,34,16,2,1,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,1
1165,Renaissance Hotel,1,22,2018,August,34,16,2,2,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,248.0,0,1
1166,Renaissance Hotel,1,15,2018,August,34,16,2,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,150.53,0,2
1167,Renaissance Hotel,1,15,2018,August,34,16,2,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,150.53,0,2
1168,Renaissance Hotel,1,66,2018,August,34,16,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,1
1169,Renaissance Hotel,1,55,2018,August,34,16,2,5,2,1,0,HB,PRT,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,223.99,0,3
1170,Renaissance Hotel,1,66,2018,August,34,16,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,1
1171,Renaissance Hotel,1,79,2018,August,34,16,2,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0
1172,Renaissance Hotel,1,66,2018,August,34,16,3,5,2,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0
1173,Renaissance Hotel,0,95,2018,August,34,16,4,5,2,2,0,BB,PRT,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,214.0,0,0
1174,Renaissance Hotel,1,151,2018,August,34,16,4,6,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,96.3,0,0
1175,Renaissance Hotel,1,54,2018,August,34,16,4,10,2,2,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,175.79,0,0
1176,Renaissance Hotel,1,122,2018,August,34,16,4,10,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,1
1177,Renaissance Hotel,1,132,2018,August,34,17,1,4,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,2
1178,Renaissance Hotel,0,58,2018,August,34,17,1,4,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,183.0,0,0
1179,Renaissance Hotel,1,98,2018,August,34,17,1,3,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,149.4,0,0
1180,Renaissance Hotel,1,126,2018,August,34,17,1,4,3,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,165.11,0,0
1181,Renaissance Hotel,1,97,2018,August,34,17,1,4,3,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,209.4,0,0
1182,Renaissance Hotel,0,96,2018,August,34,17,1,5,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,134.0,0,3
1183,Renaissance Hotel,0,125,2018,August,34,17,2,5,2,1,0,FB,PRT,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,225.9,0,2
1184,Renaissance Hotel,0,80,2018,August,34,17,2,5,2,0,0,HB,GBR,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient,131.1,0,0
